 Lx,Ly (Domain Size): 128,128,	 Hx,Hy (Magnetic Field): 0,0,	 Monte Carlo Steps: 1000
T	3	 <m> 	0.0586255   	M	960.52
T	3	 <m> 	0.0144211   	M	236.275
T	2.997	 <m> 	0.0287222   	M	470.584
T	2.99101	 <m> 	0.0225286   	M	369.108
T	2.98203	 <m> 	0.0358138   	M	586.773
T	2.9701	 <m> 	0.0295807   	M	484.65
T	2.95525	 <m> 	0.0208876   	M	342.222
T	2.93752	 <m> 	0.0282679   	M	463.141
T	2.91696	 <m> 	0.0322753   	M	528.799
T	2.89362	 <m> 	0.0338869   	M	555.204
T	2.86758	 <m> 	0.0609664   	M	998.874
T	2.83891	 <m> 	0.0367793   	M	602.592
T	2.80768	 <m> 	0.0294748   	M	482.915
T	2.77399	 <m> 	0.0546011   	M	894.585
T	2.73792	 <m> 	0.0592686   	M	971.057
T	2.69959	 <m> 	0.0193692   	M	317.345
T	2.6591	 <m> 	0.0192817   	M	315.911
T	2.61655	 <m> 	0.0192408   	M	315.241
T	2.57207	 <m> 	0.0318907   	M	522.497
T	2.52577	 <m> 	0.020544   	M	336.593
T	2.47778	 <m> 	0.0348225   	M	570.532
T	2.42823	 <m> 	0.0449299   	M	736.132
T	2.37724	 <m> 	0.039521   	M	647.512
T	2.32494	 <m> 	0.0237546   	M	389.196
T	2.27146	 <m> 	0.0360443   	M	590.55
T	2.21695	 <m> 	0.0435477   	M	713.486
T	2.16152	 <m> 	0.0364016   	M	596.403
T	2.10533	 <m> 	0.0351232   	M	575.459
T	2.04848	 <m> 	0.0506922   	M	830.541
T	1.99112	 <m> 	0.02614   	M	428.277
T	1.93338	 <m> 	0.0441717   	M	723.709
T	1.87538	 <m> 	0.0592602   	M	970.919
T	1.81724	 <m> 	0.0293755   	M	481.289
T	1.75909	 <m> 	0.0472229   	M	773.701
T	1.70104	 <m> 	0.067108   	M	1099.5
T	1.64321	 <m> 	0.0259456   	M	425.092
T	1.58569	 <m> 	0.124719   	M	2043.39
T	1.52861	 <m> 	0.0690553   	M	1131.4
T	1.47205	 <m> 	0.105541   	M	1729.19
T	1.41611	 <m> 	0.0877413   	M	1437.55
T	1.36088	 <m> 	0.109427   	M	1792.85
T	1.30645	 <m> 	0.15757   	M	2581.63
T	1.25288	 <m> 	0.195066   	M	3195.96
T	1.20026	 <m> 	0.210617   	M	3450.75
T	1.14865	 <m> 	0.275113   	M	4507.46
T	1.09811	 <m> 	0.335778   	M	5501.38
T	1.0487	 <m> 	0.335141   	M	5490.96
T	1.00046	 <m> 	0.371319   	M	6083.69
T	0.953435	 <m> 	0.368977   	M	6045.32
T	0.90767	 <m> 	0.377847   	M	6190.64
T	0.863194	 <m> 	0.386833   	M	6337.87
T	0.820034	 <m> 	0.432666   	M	7088.8
T	0.778213	 <m> 	0.406512   	M	6660.3
T	0.737746	 <m> 	0.393172   	M	6441.72
T	0.698645	 <m> 	0.41258   	M	6759.72
T	0.660918	 <m> 	0.445236   	M	7294.75
T	0.624568	 <m> 	0.459153   	M	7522.76
T	0.589592	 <m> 	0.456231   	M	7474.89
T	0.555985	 <m> 	0.473337   	M	7755.15
T	0.523738	 <m> 	0.481179   	M	7883.64
T	0.492838	 <m> 	0.511025   	M	8372.63
T	0.463267	 <m> 	0.546832   	M	8959.29
T	0.435008	 <m> 	0.599776   	M	9826.74
T	0.408037	 <m> 	0.633879   	M	10385.5
T	0.382331	 <m> 	0.602931   	M	9878.43
T	0.357862	 <m> 	0.62216   	M	10193.5
T	0.334601	 <m> 	0.660356   	M	10819.3
T	0.312517	 <m> 	0.727893   	M	11925.8
